length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,Predictions,Actual Output
40,21,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,0,0,4,3,2,3,2,13,13,7,6.25,8.0,4.5,0,0,0,0,0,0,150,0.7533333329999999,0.246666667,0,0,0,0.378378378,0,0.567567568,0,1,5.8823529410000015,0,50.0,50.0,0,0,0,44.44444444,0,0,0,1,1,0,2050,8075,14837,0,0,5,legitimate,legitimate
79,11,0,2,7,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.012658228,0.090909091,0,0,0,0,0,2,0,0,0,0,0,0,11,0,2,7,2,10,7,10,5.272727273,7.0,5.1,0,0,0,0,0,0,33,0.272727273,0.727272727,0,0,0,0.0,0,0.083333333,0,1,36.36363636,0,12.5,87.5,0,0,0,36.36363636,0,0,0,1,1,0,95,4654,780517,0,0,4,legitimate,legitimate
40,24,0,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,0,2,1,0,0,0,1,0,5,3,2,3,2,13,13,3,4.8,6.333333333,2.5,0,0,0,0,0,0,98,0.979591837,0.020408163,0,0,0,0.0,0,0.0,0,0,96.0,0,100.0,0.0,0,0,0,66.66666667,0,0,0,0,0,0,0,-1,1166803,0,0,3,legitimate,legitimate
45,13,0,2,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,2,2,10,6,10,4.833333333,4.0,5.25,0,0,0,0,0,0,3,0.666666667,0.333333333,0,0,0,2.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,110,255,0,0,1,2,legitimate,legitimate
44,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,5,12,12,10,7.5,7.5,7.5,0,0,0,0,0,0,86,0.825581395,0.174418605,0,0,0,0.4,0,0.133333333,0,0,0.0,0,85.71428571,14.28571429,0,0,0,13.33333333,0,0,0,1,1,0,181,7490,266007,0,0,5,legitimate,legitimate
26,19,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,6,6,0,8,8,0,7.0,7.0,0.0,0,1,0,0,0,0,14,0.857142857,0.142857143,0,0,0,0.5,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1048,5160,0,0,0,8,legitimate,legitimate
38,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,5,3,3,5,17,17,5,8.333333332999999,10.0,5.0,0,0,0,0,0,0,355,0.918309859,0.081690141,0,0,0,0.413793103,0,0.034482759,0,1,61.53846154,0,100.0,0.0,0,0,0,51.61290323,0,0,0,1,1,0,2505,6260,683,0,0,6,legitimate,legitimate
85,39,0,2,2,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.070588235,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,6,6,36,36,10,36,13.8,8.25,36.0,0,0,0,0,0,0,5,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,712,4400,0,0,1,4,Phishing,Phishing
53,44,1,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0.169811321,0.204545455,0,0,0,1,0,3,0,0,1,0,0,0,7,1,1,1,0,11,11,0,4.857142857,4.857142857,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,217,5627,0,0,1,5,Phishing,Phishing
29,22,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.068965517,0.090909091,0,0,0,0,0,2,0,0,0,0,0,0,2,0,6,6,0,11,11,0,8.5,8.5,0.0,0,0,0,0,0,0,37,0.918918919,0.081081081,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,25.0,0,0,0,1,1,0,1766,5904,3369493,0,0,4,legitimate,legitimate
51,15,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0.078431373,0.0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,4,12,4,12,12,8,7.2,12.0,6.0,0,0,0,0,0,0,73,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,0,101,1726,167115,0,1,4,legitimate,Phishing
123,17,0,3,1,0,0,0,0,0,0,0,6,9,0,1,0,0,0,6,1,0,0,0,1,0.138211382,0.0,0,0,0,0,0,3,1,0,0,0,0,0,16,4,2,3,2,12,9,12,6.0,6.0,6.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,190,6750,6580550,0,1,4,legitimate,legitimate
47,23,1,3,0,0,1,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.212765957,0.260869565,0,0,0,0,0,3,0,0,0,0,0,0,5,2,3,7,3,9,9,6,5.8,8.0,4.333333333,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,590,5984,17696,0,1,3,Phishing,Phishing
64,18,1,2,0,0,1,0,0,1,0,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0.203125,0.0,0,0,1,0,0,2,0,0,0,0,0,0,7,3,5,6,5,7,7,7,6.428571429,6.5,6.4,0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,351,7685,10053,0,0,5,Phishing,legitimate
25,18,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,2,2,0,4,4,0,3.333333333,3.333333333,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,84,4665,0,0,0,1,Phishing,legitimate
45,26,0,2,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0.133333333,0.115384615,0,0,0,0,0,2,0,0,0,0,0,0,3,4,9,9,9,12,12,9,10.0,10.5,9.0,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,373,1819,81401,0,1,1,Phishing,Phishing
24,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,127,0.984251969,0.015748031,0,0,0,0.0,0,0.0,0,0,66.66666667,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,130,3887,985551,0,0,3,legitimate,legitimate
49,24,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,2,0,5,6,3,3,3,16,16,9,6.8,9.5,5.0,0,0,0,0,0,0,13,0.307692308,0.692307692,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,55.0,0,0,0,1,1,0,109,987,5630285,0,1,3,Phishing,Phishing
37,16,0,3,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.027027027,0.0,0,0,0,0,0,3,0,0,0,0,3,0,6,3,1,3,1,9,9,5,3.666666667,6.0,2.5,0,0,0,0,0,0,30,0.833333333,0.166666667,0,1,0,0.0,0,0.0,0,1,80.0,0,0.0,0.0,0,0,0,77.77777778,0,0,0,1,0,0,63,302,0,0,1,0,Phishing,Phishing
45,20,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,5,2,3,16,3,16,16,4,6.0,16.0,3.5,0,0,0,0,0,0,6,0.0,1.0,0,0,0,0.5,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,278,1182,2954670,0,1,0,Phishing,Phishing
82,14,0,1,6,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0.036585366,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,1,1,10,1,11,10,11,5.454545455,10.0,5.0,0,0,0,0,0,0,220,0.945454545,0.054545455,0,0,0,0.583333333,0,0.0,0,0,50.0,0,100.0,0.0,0,0,0,26.66666667,0,0,0,0,1,0,165,8235,6902,0,0,5,legitimate,legitimate
50,13,1,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,1,0.2,0.7692307690000001,0,0,1,1,1,3,0,0,0,0,1,1,13,5,2,2,2,7,3,7,3.461538462,2.5,3.888888889,1,0,0,1,0,2,44,0.545454545,0.454545455,0,1,0,0.1,0,0.0,0,1,10.0,0,50.0,50.0,0,0,0,100.0,0,0,0,1,1,1,0,-1,0,1,1,0,Phishing,Phishing
41,32,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.1707317069999999,0.21875,0,0,0,0,1,2,0,0,0,0,0,0,2,7,13,13,0,14,14,0,13.5,13.5,0.0,0,0,0,0,0,0,33,0.424242424,0.575757576,0,2,0,0.263157895,0,0.052631579,0,1,25.0,0,0.0,100.0,0,0,0,60.0,0,0,0,1,1,0,644,1546,4669,0,1,2,Phishing,Phishing
32,17,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,3,0,6,6,6,6,6,6,6.0,6.0,6.0,0,0,0,0,0,0,32,0.625,0.375,0,0,0,0.25,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,62.5,0,0,0,0,0,0,383,9113,29935,0,0,5,legitimate,legitimate
83,16,0,2,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.084337349,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,1,5,1,33,6,33,7.875,5.5,8.666666667000001,1,1,0,0,0,0,10,0.0,1.0,0,2,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,2974,8348,1,0,1,10,Phishing,Phishing
38,30,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,9,9,0,16,16,0,12.5,12.5,0.0,0,0,0,0,0,0,6,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,2160,8431,0,0,1,5,Phishing,legitimate
49,13,0,3,0,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.020408163,0.0,0,0,0,0,0,3,0,0,0,0,1,0,7,3,3,3,3,10,4,10,4.285714286,3.5,4.6,0,0,0,0,1,0,2,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,267,2290,132459,0,0,4,Phishing,Phishing
34,19,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,2,0,3,3,3,3,6,11,11,6,6.666666667,7.0,6.0,0,0,0,0,0,0,147,0.945578231,0.054421769,0,1,0,0.5,0,0.25,1,1,95.0,0,98.79518072,1.204819277,0,0,0,88.46153846,0,0,0,0,0,0,1376,5563,0,0,0,3,legitimate,legitimate
22,14,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,1,1,0,5,5,0,3.0,3.0,0.0,0,0,0,0,0,0,10,0.6,0.4,0,0,0,0.25,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,303,61,0,0,1,0,Phishing,Phishing
28,19,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,0,55,0.7818181820000001,0.218181818,0,0,0,0.25,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,14.28571429,0,0,0,0,1,0,360,7676,5849,0,0,4,legitimate,legitimate
79,14,1,1,10,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0.088607595,0.0,0,0,0,0,0,1,0,0,0,0,2,0,13,0,2,10,2,10,10,7,4.307692308,10.0,3.833333333,0,0,0,0,0,0,158,0.727848101,0.272151899,0,0,0,0.069767442,0,0.186046512,0,1,72.30769231,0,78.57142857,21.42857143,0,0,0,22.22222222,0,0,0,1,0,0,47,5797,1518,0,1,7,legitimate,legitimate
35,26,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,18,18,0,10.5,10.5,0.0,0,0,0,0,0,0,111,0.720720721,0.279279279,0,1,0,0.064516129,0,0.258064516,0,1,92.30769231,0,0.0,100.0,0,0,0,61.53846154,0,0,0,1,1,0,985,8145,0,0,0,3,legitimate,legitimate
23,16,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,9,9,0,9,9,0,9.0,9.0,0.0,0,0,0,0,0,0,30,0.833333333,0.166666667,0,0,0,0.0,0,0.0,0,1,0.0,0,100.0,0.0,0,0,0,91.66666667,0,0,0,1,1,1,0,-1,474965,0,0,4,legitimate,legitimate
120,42,1,4,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.125,0.0,0,0,0,1,0,3,0,0,0,0,0,0,12,3,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,Phishing,Phishing
36,29,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0.027777778,0.034482759,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,16,16,0,12.0,12.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,7295,0,0,1,5,Phishing,Phishing
53,24,0,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0.018867925,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,0,2,18,2,18,18,10,9.25,18.0,6.333333333,0,0,0,0,0,0,63,0.301587302,0.6984126979999999,0,6,0,0.090909091,0,0.0,0,1,11.76470588,0,33.33333333,66.66666667,0,0,0,18.18181818,0,0,0,1,1,0,225,2332,0,0,1,0,Phishing,Phishing
31,23,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,20,0.4,0.6,0,1,0,0.0,0,0.0,0,1,66.66666667,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,68,1759,983336,0,0,2,legitimate,legitimate
36,27,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.027777778,0.037037037,0,0,0,0,0,2,0,0,0,0,0,0,2,2,9,9,0,13,13,0,11.0,11.0,0.0,0,1,0,0,0,0,233,0.128755365,0.871244635,0,9,0,0.034482759,0,0.004926108,0,1,21.73913043,0,0.0,100.0,0,0,0,91.07142857,0,0,0,1,1,0,587,7447,0,0,0,8,legitimate,legitimate
39,25,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,6,9,6,11,11,6,8.666666667000001,10.0,6.0,0,0,0,0,0,0,112,0.6875,0.3125,0,1,0,0.142857143,0,0.057142857,0,1,81.81818182,0,88.23529412,11.76470588,0,0,0,6.896551724,0,0,0,1,0,0,2137,7724,246,0,0,4,legitimate,legitimate
57,21,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,5,2,3,2,13,13,11,5.714285714,8.0,4.8,1,0,0,0,0,0,164,0.323170732,0.676829268,0,0,0,0.585585586,0,0.045045045,1,1,60.46511628,0,30.0,70.0,0,0,0,19.76744186,0,0,0,1,1,0,245,2676,0,0,1,0,Phishing,Phishing
48,27,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.041666667,0.037037037,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,3,3,11,11,5,5.5,7.333333333,3.666666667,0,0,0,0,0,2,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,2690,962,272827,1,1,1,Phishing,Phishing
109,17,0,3,1,1,1,0,0,1,5,0,0,10,0,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,1,0,0,0,0,0,14,8,2,14,2,14,14,13,5.714285714,14.0,5.076923077,4,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0.0,0,0.0,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,140,4609,0,0,1,3,Phishing,Phishing
31,22,0,2,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,1,0,3,3,3,3,0,7,7,0,5.333333333,5.333333333,0.0,0,0,0,0,0,0,37,0.8918918920000001,0.108108108,0,0,0,0.0,0,0.0,0,0,63.63636364,0,100.0,0.0,0,0,0,0.0,0,0,0,1,1,0,1202,6467,37793,0,0,4,legitimate,legitimate
47,13,0,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,1,0,0,0,1,0.170212766,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,6,5,6,4.285714286,4.0,4.4,0,0,0,0,0,0,14,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,1079,8051,0,0,0,2,legitimate,legitimate
126,50,1,4,1,0,1,2,0,3,2,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0.182539683,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3992,5697976,0,1,0,Phishing,Phishing
93,22,0,5,1,1,1,0,0,1,0,0,1,6,0,1,0,0,0,1,0,1,0,0,1,0.021505376,0.0,0,0,0,0,0,3,1,0,0,0,0,0,14,0,2,5,2,8,6,8,5.0,5.666666667,4.818181818,0,0,0,0,0,0,9,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,132,4250,0,0,1,1,Phishing,Phishing
105,18,0,2,0,0,1,2,0,3,1,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0.085714286,0.0,0,0,0,0,0,2,0,0,1,0,0,0,11,3,1,3,1,43,10,43,7.545454545,6.5,7.777777778,0,0,0,0,0,0,9,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,0,0,0,2823,7038,1314,0,0,5,Phishing,Phishing
25,16,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,0,173,0.826589595,0.173410405,0,1,0,0.166666667,0,0.3666666670000001,0,1,70.96774194,0,91.66666667,8.333333332999999,0,0,0,44.44444444,0,0,0,0,0,0,1115,2901,324756,0,0,5,legitimate,legitimate
98,26,1,2,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,1,0,0,0,1,0.255102041,0.0,0,0,0,0,0,2,1,0,0,0,2,0,10,4,2,3,2,32,10,32,7.8,7.0,8.142857142999999,2,0,0,0,0,0,22,0.545454545,0.454545455,0,1,0,0.0,0,0.0,0,1,40.0,0,0.0,0.0,0,0,0,60.0,0,0,0,1,1,0,257,2300,0,0,1,2,Phishing,Phishing
124,46,1,5,0,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0.177419355,0.0,0,0,0,1,0,3,0,0,0,0,0,0,13,8,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,Phishing,Phishing
45,15,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.088888889,0.0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,4,12,4,12,12,8,7.75,12.0,6.333333333,0,0,0,0,0,0,73,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,0,0,0,101,1726,167115,0,1,4,legitimate,Phishing
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.15625,0.0,0,0,0,1,0,3,1,0,0,0,0,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,3993,5707171,0,1,0,Phishing,Phishing
97,17,0,2,1,0,1,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,12,2,2,14,2,14,14,13,6.25,14.0,5.545454545,4,0,0,0,0,0,6,0.333333333,0.666666667,0,0,0,0.0,0,0.0,0,1,50.0,0,0.0,100.0,0,0,0,0.0,0,0,0,1,0,0,139,4609,0,0,1,3,Phishing,Phishing
41,20,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,5,12,12,7,6.75,7.5,6.0,0,0,0,0,0,0,241,0.8381742740000001,0.161825726,0,1,0,0.025641026,0,0.0,0,1,96.42857143,0,57.8313253,42.1686747,0,0,0,85.71428571,0,0,0,0,1,0,900,6769,114612,0,0,5,legitimate,legitimate
128,50,1,4,1,0,1,2,0,3,2,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0.1875,0.0,0,0,0,1,0,3,1,0,0,0,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,4,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,100.0,0,0,0,1,0,0,15,4003,5816617,0,1,0,Phishing,Phishing
132,16,1,3,0,0,1,0,0,1,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0.045454545,0.0,0,0,0,0,0,3,0,0,0,0,0,0,9,41,2,5,2,38,6,38,12.33333333,5.5,14.28571429,0,0,0,0,0,0,9,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,271,7764,32,0,0,5,Phishing,Phishing
167,31,0,3,1,0,1,2,0,3,4,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0.011976048,0.064516129,0,0,0,0,0,3,1,0,0,0,0,0,19,66,2,11,2,18,15,18,7.157894737,13.0,6.470588235,0,0,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,1,1,0,0,948,7087,18105,0,1,3,Phishing,Phishing
126,13,0,3,0,0,0,0,0,0,5,0,0,17,0,1,0,0,0,0,1,1,0,0,1,0.111111111,0.0,0,0,1,0,0,3,0,0,0,0,1,0,23,5,1,3,1,14,5,14,4.0434782610000015,4.0,4.0476190480000005,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,1,658,12127,1005,0,0,7,legitimate,legitimate
81,22,0,2,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,1,0,0,0,2,0,10,5,2,3,2,14,14,7,6.0,8.5,5.375,2,0,0,0,0,0,401,0.134663342,0.8653366579999999,0,71,0,0.014409222,0,0.005763689,0,1,11.18421053,0,0.0,100.0,0,0,0,42.22222222,0,0,0,1,1,0,2,8034,0,0,1,4,legitimate,Phishing
41,18,0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,6,10,10,8,6.75,6.5,7.0,0,0,0,0,0,0,117,0.7863247859999999,0.213675214,0,0,0,0.4,0,0.08,0,0,90.47619048,0,0.0,100.0,0,0,0,26.66666667,0,0,0,0,0,0,293,9205,690,0,0,6,legitimate,legitimate
